Timestamp;Battery voltage;Illumination intensity;Movement;CO2;Humidity;Temperature;RSSI;SF;SNR
2023-01-09 13:46:14;3,659;205;0;1138;40;20,5;-79;7;10
2023-01-09 13:56:14;3,659;47;0;1122;40;20,4;-79;7;5,5
2023-01-09 14:16:14;3,659;16;0;1077;40;20,1;-80;7;10,2
2023-01-09 14:36:14;3,659;30;0;1057;40;20;-80;7;9
2023-01-09 15:36:14;3,659;6;0;1006;40;20;-78;7;9,5
2023-01-09 16:56:14;3,659;3;0;915;40;20;-78;7;8,5
2023-01-09 17:16:14;3,659;3;0;902;40;19,9;-80;7;11,2
2023-01-09 17:26:14;3,659;3;0;902;40;19,9;-79;7;10
2023-01-09 17:36:14;3,659;3;0;884;40;19,9;-78;7;7
2023-01-09 17:56:14;3,661;3;0;858;40;19,8;-81;7;6,5
2023-01-09 18:56:13;3,659;3;0;841;40;19,6;-83;7;9,8
2023-01-09 19:06:13;3,659;3;0;821;40;19,6;-80;7;11
2023-01-09 19:16:13;3,659;0;0;852;40;19,5;-85;7;10,2
2023-01-09 19:46:13;3,664;0;0;814;40;19,5;-83;7;9,8
2023-01-09 19:56:13;3,659;0;0;808;40;19,4;-81;7;9,8
2023-01-09 20:16:12;3,659;3;0;807;40;19,4;-81;7;8,8
2023-01-09 20:26:12;3,661;0;0;799;40;19,4;-81;7;11,5
2023-01-09 20:36:13;3,661;0;0;791;40;19,3;-83;7;5
2023-01-09 20:46:12;3,659;0;0;780;40;19,3;-83;7;9,5
2023-01-09 20:56:13;3,661;0;0;781;41;19,3;-80;7;10,5
2023-01-09 21:06:12;3,659;0;0;774;40;19,3;-83;7;7
2023-01-09 21:16:13;3,659;0;0;784;40;19,3;-80;7;9,5
2023-01-09 21:26:13;3,659;3;0;777;40;19,2;-84;7;11
2023-01-09 21:46:12;3,659;0;0;765;40;19,2;-81;7;9,2
2023-01-09 22:06:12;3,661;0;0;755;40;19,2;-81;7;9
2023-01-09 22:16:12;3,661;0;0;761;41;19,2;-85;7;9,8
2023-01-09 22:26:12;3,661;0;0;765;40;19,1;-85;7;11,8
2023-01-09 22:46:13;3,659;0;0;764;41;19,2;-83;7;9,8
2023-01-09 23:06:12;3,661;0;0;745;41;19,2;-83;7;7,5
2023-01-09 23:46:12;3,661;0;0;745;41;19,1;-81;7;9,5
2023-01-10 00:26:11;3,661;0;0;698;40;19,1;-80;7;11
2023-01-10 00:36:12;3,659;0;0;719;40;19,1;-81;7;7,8
2023-01-10 00:46:12;3,659;0;0;711;40;19,1;-81;7;11
2023-01-10 00:56:12;3,661;0;0;720;41;19;-81;7;8,5
2023-01-10 01:36:12;3,659;0;0;708;41;19;-80;7;8,5
2023-01-10 01:46:12;3,659;0;0;705;40;19;-81;7;8,8
2023-01-10 02:06:11;3,659;0;0;714;41;19;-81;7;9,5
2023-01-10 02:36:12;3,659;0;0;693;40;19;-79;7;8,8
2023-01-10 02:46:12;3,659;0;0;691;40;19;-81;7;10,8
2023-01-10 03:16:11;3,661;0;0;699;40;19;-81;7;11,5
2023-01-10 03:46:12;3,661;0;0;693;40;18,9;-83;7;7,8
2023-01-10 04:06:12;3,661;0;0;668;40;18,9;-80;7;8,5
2023-01-10 04:16:12;3,661;0;0;669;40;18,9;-80;7;10,5
2023-01-10 04:36:11;3,661;0;0;676;40;18,9;-84;7;5,2
2023-01-10 04:46:11;3,659;0;0;660;40;18,9;-81;7;9
2023-01-10 05:06:11;3,661;0;0;657;40;18,9;-83;7;7,5
2023-01-10 05:16:11;3,661;0;0;652;40;18,9;-81;7;10
2023-01-10 05:26:11;3,661;0;0;661;40;18,9;-81;7;11,2
2023-01-10 07:56:10;3,659;3;0;622;39;19,5;-80;7;9,8
2023-01-10 08:16:10;3,659;255;8;685;41;19,6;-81;7;9,8
2023-01-10 08:36:10;3,659;249;0;690;39;20,1;-79;7;7
2023-01-10 08:56:10;3,659;10;0;591;38;20,1;-80;7;11,2
2023-01-10 09:56:10;3,659;77;0;603;39;19,9;-78;7;9,2
2023-01-10 10:16:10;3,659;134;0;602;39;19,9;-77;7;9,2
2023-01-10 10:26:10;3,661;84;0;605;39;20;-78;7;6,2
2023-01-10 10:36:10;3,659;37;0;602;38;19,9;-78;7;9,5
2023-01-10 10:46:10;3,661;205;0;594;39;19,9;-79;7;11,2
2023-01-10 10:56:10;3,659;222;0;607;39;19,9;-77;7;10,5
2023-01-10 11:16:10;3,661;37;0;610;39;20;-78;7;7,8
2023-01-10 12:16:10;3,659;20;0;753;38;20,4;-74;7;7,8
2023-01-10 12:56:10;3,659;289;10;954;39;20,9;-78;7;8,8
2023-01-10 13:26:10;3,659;269;2;951;38;21,5;-78;7;8,8
2023-01-10 13:36:09;3,659;276;4;1003;38;21,4;-79;7;11,2
2023-01-10 14:06:09;3,659;252;4;1234;38;21,8;-77;7;10
2023-01-10 14:36:09;3,659;13;0;1160;38;21,6;-78;7;10,2
2023-01-10 15:06:09;3,659;6;0;1101;39;20,9;-77;7;8
2023-01-10 15:16:09;3,659;13;0;1087;39;20,8;-80;7;6
2023-01-10 15:36:09;3,659;282;1;1025;39;20,9;-78;7;10
2023-01-10 16:26:09;3,659;3;0;1156;39;21,1;-78;7;7,8
2023-01-10 16:56:09;3,659;3;0;1104;39;20,8;-81;7;9,8
2023-01-10 17:26:09;3,661;3;0;1061;40;20,6;-83;7;10,2
2023-01-10 18:36:09;3,659;3;0;1094;40;20,3;-81;7;9,8
2023-01-10 19:36:09;3,661;0;0;1003;40;20;-80;7;9,5
2023-01-10 19:46:09;3,659;0;0;976;40;20;-80;7;8,8
2023-01-10 19:56:08;3,659;3;0;961;40;20;-80;7;5
2023-01-10 20:16:08;3,661;0;0;950;40;19,9;-80;7;10,5
2023-01-10 20:56:09;3,659;0;0;901;40;19,8;-81;7;10,2
2023-01-10 21:06:09;3,659;3;0;884;40;19,8;-83;7;9
2023-01-10 21:26:08;3,659;0;0;864;40;19,7;-83;7;9,5
2023-01-10 21:36:08;3,661;0;0;841;40;19,7;-80;7;10,2
2023-01-10 22:46:08;3,661;0;0;767;40;19,6;-78;7;9,8
2023-01-10 22:56:07;3,661;0;0;769;40;19,6;-77;7;7,8
2023-01-10 23:16:08;3,659;0;0;761;40;19,6;-77;7;11,8
2023-01-10 23:26:08;3,659;0;0;759;40;19,5;-78;7;10
2023-01-11 00:26:08;3,659;0;0;712;40;19,4;-80;7;10
2023-01-11 00:36:07;3,659;0;0;717;40;19,5;-81;7;1
2023-01-11 00:56:07;3,659;0;0;692;40;19,4;-80;7;10,8
2023-01-11 01:06:07;3,661;0;0;694;40;19,3;-81;7;11
2023-01-11 01:16:08;3,661;0;0;698;40;19,4;-79;7;9
2023-01-11 01:26:07;3,661;0;0;678;40;19,4;-115;7;-5
2023-01-11 01:36:08;3,661;0;0;662;40;19,4;-77;7;8,2
2023-01-11 01:46:07;3,661;0;0;673;40;19,3;-80;7;9,5
2023-01-11 02:16:07;3,661;0;0;646;40;19,3;-81;7;9
2023-01-11 02:26:08;3,661;0;0;660;40;19,3;-83;7;8,8
2023-01-11 02:36:07;3,661;0;0;646;40;19,3;-80;7;11
2023-01-11 02:56:07;3,661;0;0;645;40;19,3;-79;7;8
2023-01-11 03:06:07;3,661;0;0;643;40;19,3;-79;7;7,2
2023-01-11 03:16:07;3,661;0;0;625;40;19,2;-79;7;7,5
2023-01-11 03:36:07;3,661;0;0;635;40;19,3;-81;7;9,2
2023-01-11 04:06:07;3,661;0;0;623;40;19,2;-81;7;9,8
2023-01-11 04:36:07;3,659;0;0;620;40;19,2;-79;7;10
2023-01-11 04:46:07;3,661;0;0;599;40;19,2;-114;7;-6,2
2023-01-11 04:56:07;3,661;0;0;608;40;19,2;-83;7;10
2023-01-11 05:06:07;3,659;0;0;598;40;19,2;-81;7;9,5
2023-01-11 05:46:06;3,661;0;0;596;40;19,1;-80;7;7
2023-01-11 06:26:06;3,661;0;0;593;40;19,2;-81;7;9,5
2023-01-11 07:06:06;3,661;0;0;590;40;19,3;-76;7;7,8
2023-01-11 08:26:06;3,661;3;0;583;39;19,6;-76;7;7,2
2023-01-11 08:36:06;3,661;0;0;576;39;19,6;-75;7;10,5
2023-01-11 08:46:06;3,659;0;0;569;39;19,6;-75;7;10
2023-01-11 08:56:06;3,661;3;0;573;39;19,7;-79;7;10,2
2023-01-11 09:36:05;3,661;279;4;749;41;20;-73;7;8,8
2023-01-11 09:56:06;3,659;282;4;992;42;20,7;-77;7;7,5
2023-01-11 10:26:06;3,659;289;0;1036;42;21,3;-83;7;7,2
2023-01-11 10:36:05;3,659;296;0;1162;42;21,4;-77;7;8,8
2023-01-11 11:36:05;3,659;293;0;1501;42;21,8;-81;7;11,8
2023-01-11 11:56:06;3,659;299;0;1625;42;21,9;-85;7;10
2023-01-11 12:06:05;3,659;296;2;1611;42;22;-81;7;10
2023-01-11 13:46:05;3,659;10;0;1100;42;20,8;-77;7;8
2023-01-11 14:36:05;3,659;10;0;1050;42;20,5;-76;7;8,5
2023-01-11 14:56:05;3,659;367;28;1172;43;20,7;-76;7;7
2023-01-11 15:16:05;3,659;262;3;1623;45;21,3;-81;7;10,8
2023-01-11 15:26:05;3,661;249;2;1766;46;21,6;-79;7;8,5
2023-01-11 15:46:05;3,659;255;0;2098;47;22,1;-86;7;9
2023-01-11 15:56:05;3,659;259;0;2210;47;22,2;-87;7;10
2023-01-11 16:26:04;3,659;262;6;2371;46;22,5;-79;7;10
2023-01-11 16:46:04;3,659;255;4;2176;45;22,6;-78;7;9,2
2023-01-11 17:06:04;3,659;0;20;1171;41;22,5;-83;7;11,2
2023-01-11 17:16:05;3,659;3;0;1178;41;22,1;-78;7;9,8
2023-01-11 17:26:04;3,659;0;0;1143;42;21,7;-113;7;-1,8
2023-01-11 17:56:05;3,659;3;0;1123;43;21,1;-80;7;9,8
2023-01-11 18:06:05;3,659;3;0;1137;43;20,9;-79;7;8,5
2023-01-11 18:16:05;3,659;3;0;1114;43;20,9;-79;7;9,2
2023-01-11 18:26:04;3,661;0;0;1099;44;20,8;-81;7;7,2
2023-01-11 18:46:05;3,659;3;0;1088;44;20,6;-80;7;9,5
2023-01-11 18:56:04;3,659;3;0;1095;44;20,6;-79;7;7,8
2023-01-11 19:26:04;3,659;0;0;1050;44;20,4;-83;7;11,2
2023-01-11 19:36:04;3,659;0;0;1033;44;20,3;-81;7;10
2023-01-11 19:46:04;3,659;0;0;1053;44;20,4;-81;7;5,2
2023-01-11 20:06:04;3,659;0;0;1006;43;20,2;-80;7;10,8
2023-01-11 20:16:04;3,659;0;0;971;43;20,2;-83;7;9,8
2023-01-11 20:26:03;3,661;0;0;979;43;20,2;-80;7;7,2
2023-01-11 20:36:04;3,659;0;0;970;43;20,2;-84;7;9,5
2023-01-11 21:16:03;3,659;0;0;929;43;20,1;-80;7;11,2
2023-01-11 21:36:04;3,659;0;0;928;43;20,1;-79;7;7,5
2023-01-11 21:56:03;3,661;0;0;914;43;20;-85;7;7,2
2023-01-11 22:16:03;3,661;0;0;903;43;20;-80;7;11,8
2023-01-11 22:26:04;3,661;0;0;881;43;20;-83;7;3,5
2023-01-11 22:36:03;3,661;0;0;891;43;20;-80;7;9,8
2023-01-11 23:06:03;3,661;0;0;875;43;19,9;-79;7;10,5
2023-01-11 23:46:03;3,661;0;0;855;43;19,9;-81;7;0
2023-01-12 00:36:03;3,659;0;0;814;42;19,9;-81;7;7,2
2023-01-12 01:06:03;3,661;0;0;802;42;19,8;-81;7;6,8
2023-01-12 01:16:03;3,661;0;0;801;42;19,8;-79;7;9,8
2023-01-12 01:26:03;3,659;0;0;779;42;19,8;-80;7;10
2023-01-12 01:36:03;3,659;0;0;790;42;19,8;-80;7;9,5
2023-01-12 01:56:03;3,659;0;0;763;42;19,7;-86;7;10
2023-01-12 02:06:03;3,661;0;0;764;42;19,7;-81;7;9,2
2023-01-12 02:16:03;3,661;0;0;767;42;19,8;-83;7;9,2
2023-01-12 02:26:02;3,661;0;0;748;42;19,7;-84;7;0
2023-01-12 02:36:03;3,661;0;0;742;42;19,7;-80;7;9,8
2023-01-12 03:16:02;3,661;0;0;736;42;19,7;-81;7;9,5
2023-01-12 03:36:02;3,661;0;0;726;42;19,6;-84;7;8,5
2023-01-12 04:26:02;3,661;0;0;734;42;19,6;-81;7;8,8
2023-01-12 04:46:02;3,659;0;0;728;42;19,6;-82;7;8,5
2023-01-12 04:56:02;3,659;0;0;749;42;19,6;-86;7;9,8
2023-01-12 05:06:02;3,659;0;0;723;42;19,6;-87;7;7,2
2023-01-12 05:16:03;3,661;0;0;712;42;19,5;-81;7;10,5
2023-01-12 05:26:02;3,664;0;0;701;42;19,6;-84;7;10
2023-01-12 05:36:02;3,661;0;0;698;42;19,6;-79;7;7,2
2023-01-12 05:46:02;3,661;0;0;704;42;19,5;-80;7;8,8
2023-01-12 06:16:02;3,661;0;0;687;42;19,5;-83;7;9,8
2023-01-12 06:36:02;3,659;3;0;688;42;19,5;-81;7;10
2023-01-12 06:46:02;3,661;0;0;696;42;19,6;-81;7;8,5
2023-01-12 07:06:01;3,659;0;0;700;42;19,6;-83;7;10
2023-01-12 07:16:02;3,659;0;0;697;41;19,7;-79;7;8,5
2023-01-12 07:26:02;3,661;0;0;683;41;19,7;-78;7;9,8
2023-01-12 07:36:02;3,661;3;0;686;41;19,8;-85;7;10
2023-01-12 08:36:01;3,661;0;0;670;41;19,9;-80;7;9
2023-01-12 08:46:02;3,661;299;6;703;42;19,9;-80;7;9,5
2023-01-12 09:16:01;3,659;266;2;988;45;21;-81;7;10,2
2023-01-12 09:46:01;3,659;262;1;1001;43;21,5;-81;7;7,5
2023-01-12 10:16:01;3,659;266;5;832;41;21,8;-87;7;9,8
2023-01-12 10:26:01;3,659;293;3;663;40;21,5;-91;7;8
2023-01-12 10:36:02;3,659;286;26;572;41;20,7;-86;7;11,8
2023-01-12 10:56:01;3,661;282;2;590;43;20;-78;7;7,2
2023-01-12 11:56:01;3,659;13;0;769;41;21,6;-87;7;10
2023-01-12 12:06:01;3,659;293;3;883;42;21,5;-81;7;9,8
2023-01-12 12:46:01;3,659;10;0;831;41;21,2;-79;7;9,5
2023-01-12 13:06:01;3,659;6;0;822;42;20,8;-83;7;10,2
2023-01-12 13:26:00;3,661;13;0;789;42;20,6;-81;7;8,8
2023-01-12 14:16:01;3,659;266;1;1119;42;21,5;-78;7;8,5
2023-01-12 14:36:01;3,659;279;0;1208;42;21,7;-79;7;9
2023-01-12 14:46:01;3,659;276;0;1283;42;21,8;-83;7;8,8
2023-01-12 15:06:00;3,659;269;0;1411;42;22;-79;7;9,8
2023-01-12 15:36:01;3,659;6;11;1479;42;22,3;-81;7;10
2023-01-12 16:16:01;3,659;3;0;1401;43;21,2;-87;7;9,2
2023-01-12 16:36:00;3,661;0;0;1329;43;20,9;-84;7;4,2
2023-01-12 16:46:00;3,659;3;0;1330;43;20,9;-91;7;10,5
2023-01-12 17:25:59;3,659;3;0;1278;43;20,6;-81;7;9,2
2023-01-12 17:36:00;3,659;3;0;1268;43;20,7;-78;7;7,2
2023-01-12 17:55:59;3,661;0;0;1269;43;20,5;-81;7;9,2
2023-01-12 18:36:00;3,661;0;0;1209;43;20,4;-80;7;9,8
2023-01-12 19:06:00;3,661;0;0;1207;44;20,4;-77;7;9
2023-01-12 19:16:00;3,659;0;0;1194;44;20,4;-82;7;9,8
2023-01-12 19:56:00;3,659;0;0;1175;44;20,2;-79;7;9
2023-01-12 20:05:59;3,661;0;0;1171;44;20,2;-81;7;10,2
2023-01-12 20:45:59;3,659;0;0;1112;43;20,1;-81;7;10,8
2023-01-12 21:25:59;3,661;3;0;1082;43;20,1;-80;7;10,8
2023-01-12 22:15:59;3,659;0;0;1128;43;20,1;-79;7;9,5
2023-01-12 23:15:59;3,659;0;0;1107;43;20;-78;7;5,5
2023-01-12 23:45:59;3,661;0;0;1066;43;20;-76;7;9,2
2023-01-12 23:55:59;3,661;0;0;1109;43;20;-78;7;9,5
2023-01-13 00:05:59;3,659;0;0;1091;43;20;-78;7;8,5
2023-01-13 00:15:58;3,659;0;0;1085;43;20;-80;7;7,2
2023-01-13 00:35:59;3,661;0;0;1073;43;20;-78;7;9
2023-01-13 01:15:59;3,661;0;0;1027;43;19,9;-79;7;9,8
2023-01-13 01:35:58;3,659;0;0;1002;43;20;-80;7;7,8
2023-01-13 01:55:59;3,661;0;0;1014;43;19,9;-79;7;11,8
2023-01-13 02:05:59;3,659;0;0;997;43;19,9;-80;7;8,8
2023-01-13 02:35:59;3,659;0;0;986;43;19,9;-79;7;11
2023-01-13 02:45:58;3,661;0;0;974;43;19,9;-80;7;9,8
2023-01-13 02:55:58;3,659;0;0;975;43;19,9;-79;7;7,5
2023-01-13 03:05:58;3,661;0;0;994;43;19,9;-80;7;9,2
2023-01-13 03:25:58;3,661;0;0;988;43;19,8;-77;7;9
2023-01-13 04:05:58;3,661;0;0;959;43;19,8;-80;7;10
2023-01-13 04:25:58;3,661;0;0;937;43;19,8;-79;7;7
2023-01-13 04:35:58;3,659;0;0;932;43;19,8;-80;7;6,8
2023-01-13 05:05:58;3,661;0;0;927;43;19,8;-81;7;9,2
2023-01-13 05:55:57;3,661;0;0;897;43;19,8;-80;7;10,8
2023-01-13 06:25:58;3,659;3;2;902;43;19,7;-79;7;3,8
2023-01-13 06:35:58;3,659;3;0;889;43;19,8;-80;7;11,2
2023-01-13 06:45:57;3,661;3;0;864;43;19,8;-81;7;10,5
2023-01-13 06:55:57;3,661;0;0;888;43;19,9;-77;7;8
2023-01-13 07:15:58;3,661;0;0;845;42;20;-79;7;8,5
2023-01-13 07:25:57;3,661;0;0;873;42;20;-80;7;9,8
2023-01-13 08:35:57;3,659;3;0;911;42;20,3;-78;7;11,5
2023-01-13 08:45:57;3,661;3;0;886;42;20,3;-77;7;9,2
2023-01-13 09:15:57;3,659;10;0;873;42;20,3;-77;7;1,8
2023-01-13 09:45:57;3,659;60;0;860;42;20,3;-77;7;7,8
2023-01-13 09:55:57;3,661;20;0;844;42;20,3;-79;7;9,2
2023-01-13 10:05:57;3,659;16;0;823;42;20,3;-79;7;9,5
2023-01-13 10:55:57;3,659;23;0;807;41;20,3;-80;7;9,8
2023-01-13 11:05:56;3,661;20;0;808;41;20,4;-76;7;9,2
2023-01-13 11:25:56;3,659;10;0;781;41;20,4;-79;7;10,2
2023-01-13 11:45:57;3,659;10;0;777;41;20,4;-83;7;7,2
2023-01-13 11:55:57;3,659;13;0;750;41;20,4;-77;7;10,2
2023-01-13 12:05:56;3,659;16;0;760;41;20,3;-79;7;9,5
2023-01-13 12:15:56;3,659;20;0;740;41;20,4;-80;7;10,5
2023-01-13 12:35:56;3,661;33;0;724;41;20,4;-80;7;6,5
2023-01-13 12:45:56;3,661;30;0;710;41;20,4;-83;7;10
2023-01-13 13:25:57;3,661;16;0;704;41;20,4;-77;7;10
2023-01-13 14:55:56;3,659;6;0;718;41;20,5;-78;7;5
2023-01-13 15:15:56;3,659;3;0;699;41;20,5;-79;7;7,8
2023-01-13 15:25:56;3,659;3;0;709;41;20,5;-80;7;11,8
2023-01-13 15:45:56;3,659;6;0;677;41;20,5;-78;7;7
2023-01-13 16:05:56;3,661;3;0;738;41;20,6;-78;7;9,8
2023-01-13 17:45:55;3,659;3;0;696;41;20,5;-77;7;9,2
2023-01-13 17:55:56;3,659;3;0;676;41;20,4;-76;7;8,8
2023-01-13 18:05:56;3,661;3;0;692;41;20,4;-79;7;11,5
2023-01-13 18:15:55;3,661;3;0;679;41;20,3;-79;7;9,2
2023-01-13 18:25:56;3,661;0;0;708;41;20,3;-81;7;10,2
2023-01-13 18:35:56;3,659;0;0;696;41;20,3;-79;7;9,5
2023-01-13 18:45:55;3,659;0;0;675;41;20,2;-80;7;10,2
2023-01-13 19:15:55;3,659;0;0;696;41;20,1;-79;7;7,5
2023-01-13 19:25:55;3,659;3;0;671;41;20,1;-77;7;9,2
2023-01-13 19:35:55;3,659;0;0;682;41;20,1;-78;7;10,2
2023-01-13 20:05:55;3,661;0;0;659;41;20,1;-78;7;9,2
2023-01-13 21:45:55;3,659;0;0;635;41;20;-77;7;8
2023-01-13 22:05:55;3,661;0;0;625;41;19,9;-77;7;10,2
2023-01-13 22:15:55;3,661;0;0;623;41;19,9;-77;7;9,8
2023-01-13 22:55:54;3,661;0;0;614;41;19,9;-75;7;9,2
2023-01-13 23:05:54;3,659;0;0;618;41;19,8;-75;7;7
2023-01-13 23:55:54;3,659;0;0;607;41;19,9;-75;7;8,8
2023-01-14 00:15:55;3,659;0;0;622;41;19,8;-77;7;11,8
2023-01-14 00:25:55;3,661;0;0;604;41;19,8;-79;7;7,5
2023-01-14 00:35:54;3,661;0;0;597;41;19,7;-77;7;9
2023-01-14 00:45:54;3,659;0;0;602;41;19,8;-77;7;9,5
2023-01-14 00:55:54;3,661;0;0;607;41;19,8;-78;7;10,2
2023-01-14 01:15:54;3,664;0;0;597;41;19,8;-78;7;10,2
2023-01-14 01:45:54;3,661;0;0;588;41;19,8;-77;7;7,2
2023-01-14 03:15:54;3,659;0;0;581;41;19,7;-77;7;10,2
2023-01-14 03:25:54;3,659;0;0;579;41;19,7;-75;7;8,5
2023-01-14 04:05:53;3,659;0;0;590;41;19,7;-79;7;10,5
2023-01-14 04:15:54;3,661;0;0;580;41;19,6;-78;7;9,8
2023-01-14 04:25:53;3,661;0;0;594;41;19,6;-76;7;8,8
2023-01-14 05:05:53;3,661;0;0;578;41;19,6;-77;7;10,2
2023-01-14 05:15:54;3,661;0;0;586;41;19,6;-79;7;11,8
2023-01-14 05:35:54;3,661;0;0;580;41;19,6;-77;7;10,2
2023-01-14 05:45:53;3,661;0;0;581;41;19,6;-77;7;7
2023-01-14 05:55:53;3,659;0;0;574;41;19,5;-77;7;11,2
2023-01-14 06:15:53;3,659;0;0;579;41;19,6;-75;7;8,5
2023-01-14 06:25:53;3,659;0;0;586;41;19,6;-78;7;9,5
2023-01-14 06:35:53;3,661;0;0;578;41;19,5;-77;7;8,8
2023-01-14 06:45:53;3,661;0;0;559;41;19,5;-79;7;10
2023-01-14 06:55:53;3,661;0;0;556;41;19,5;-78;7;7,5
2023-01-14 07:15:53;3,664;0;0;577;41;19,6;-77;7;10,2
2023-01-14 07:35:53;3,659;0;0;584;41;19,6;-78;7;8,5
2023-01-14 07:55:53;3,661;0;0;580;41;19,7;-78;7;10,8
2023-01-14 08:35:53;3,661;3;0;559;41;19,9;-78;7;8,2
2023-01-14 08:45:53;3,659;3;0;570;40;19,9;-78;7;11,5
2023-01-14 09:25:53;3,659;16;0;558;40;20;-78;7;11
2023-01-14 09:35:52;3,661;37;0;546;40;20;-75;7;9,5
2023-01-14 09:55:53;3,659;33;0;539;40;20,1;-78;7;9,8
2023-01-14 10:05:52;3,659;26;0;551;40;20,1;-77;7;8,2
2023-01-14 10:25:53;3,661;13;0;549;40;20,1;-78;7;11,2
2023-01-14 10:45:52;3,661;13;0;554;40;20,1;-78;7;10
2023-01-14 11:05:52;3,659;16;0;548;40;20,1;-75;7;7,5
2023-01-14 12:45:52;3,659;13;0;526;40;20,1;-77;7;9,2
2023-01-14 13:25:52;3,659;10;0;523;40;20;-78;7;9,8
2023-01-14 13:35:52;3,659;10;0;518;40;19,9;-75;7;7,5
2023-01-14 13:55:52;3,661;6;0;502;40;19,8;-75;7;5,8
2023-01-14 14:35:52;3,659;3;0;497;40;19,8;-77;7;9,2
2023-01-14 14:45:52;3,659;3;0;494;40;19,7;-75;7;9,2
2023-01-14 15:05:51;3,659;3;0;502;40;19,7;-74;7;9,5
2023-01-14 15:15:51;3,661;3;0;512;40;19,7;-77;7;10,2
2023-01-14 15:25:51;3,659;3;0;508;40;19,6;-75;7;10
2023-01-14 15:45:52;3,661;3;0;486;40;19,7;-77;7;7,5
2023-01-14 15:55:52;3,661;3;0;505;40;19,6;-77;7;9
2023-01-14 16:05:52;3,659;3;0;493;41;19,6;-78;7;11
2023-01-14 16:35:52;3,661;0;0;502;40;19,6;-79;7;7,5
2023-01-14 16:55:51;3,659;0;0;508;41;19,6;-79;7;10
2023-01-14 17:15:52;3,661;0;0;509;41;19,6;-78;7;10,2
2023-01-14 17:25:51;3,661;0;0;500;41;19,5;-78;7;8,5
2023-01-14 17:35:51;3,659;0;0;500;41;19,5;-77;7;7,5
2023-01-14 17:55:51;3,664;0;0;487;41;19,5;-77;7;10,2
2023-01-14 18:15:51;3,661;0;0;482;41;19,5;-78;7;8,8
2023-01-14 19:45:51;3,661;0;0;494;41;19,4;-79;7;2,5
2023-01-14 20:05:51;3,661;0;0;488;41;19,4;-78;7;10,8
2023-01-14 20:15:51;3,661;0;0;469;41;19,4;-77;7;7,2
2023-01-14 20:25:51;3,659;0;0;482;41;19,3;-76;7;8,5
2023-01-14 20:35:51;3,659;0;0;494;41;19,3;-79;7;5,2
2023-01-14 20:55:51;3,659;0;0;499;41;19,3;-80;7;8,5
2023-01-14 21:25:50;3,661;0;0;485;41;19,3;-78;7;9,2
2023-01-14 21:45:51;3,661;0;0;486;41;19,3;-76;7;7,2
2023-01-14 22:25:50;3,661;0;0;485;41;19,3;-78;7;6,8
2023-01-14 22:35:50;3,661;0;0;482;41;19,2;-78;7;9,5
2023-01-14 23:05:50;3,661;0;0;476;41;19,3;-79;7;10,5
2023-01-14 23:15:50;3,661;0;0;479;41;19,3;-77;7;9,2
2023-01-14 23:35:50;3,664;0;0;489;41;19,2;-79;7;9,8
2023-01-14 23:45:50;3,661;0;0;468;41;19,2;-78;7;9
